,SPY,QQQ,IWM,EFA,EEM,AGG,LQD,TIP,GLD,VNQ
2015-06-12,0.12042287461030209,0.0,7.531157946173889e-17,2.158660809197153e-16,0.0,0.0,0.4,0.3095831240740883,0.1699940013156096,4.642941294609031e-17
2015-06-19,2.872832500736814e-16,0.12481054437104927,3.2039293294695336e-17,2.058006106412579e-16,0.0,0.010411237978538303,0.3999999999999998,0.4,0.06477821765041197,0.0
2015-06-26,5.4496863037879837e-14,1.2991855699731017e-13,1.5913693388113535e-13,6.524107143579769e-14,0.14621315436604337,0.10328961385202258,0.3999999999996114,0.3504972317817076,1.4521562231276434e-13,6.097703739341297e-14
2015-07-03,0.0,0.0,0.2723673929583382,3.460884536104079e-16,3.295020014450488e-16,0.09912745990186406,6.109997875457692e-17,0.39999999999999963,0.2285051471397991,0.0
2015-07-10,0.0,3.8744663435950986e-17,0.0,0.0,2.7973019561100933e-16,0.32251865982700795,0.13828344600848924,0.3999999999999999,0.10339669290059758,0.03580120126390553
2015-07-17,0.0,0.0,0.09282133213056508,0.0,0.0,0.04906865306124876,0.4,0.4,0.05811001480819068,0.0
2015-07-24,0.16887944490157436,6.981994835295633e-17,1.1603112799141188e-16,4.0259882219720086e-16,5.901217080861351e-16,0.06489571382738608,0.3999999999999996,0.024405116579545187,0.3418197246914934,1.6665456537712765e-16
2015-07-31,0.10376796507139827,0.0,0.0,1.477208980137155e-16,0.0,0.39999999999999974,0.09623203492860276,4.492761702680959e-16,0.39999999999999997,0.0
2015-08-07,2.179842677890731e-15,2.204643802586337e-15,1.1717379453865528e-14,3.1179215025795015e-15,4.231939234808357e-15,0.14115012120819914,0.3999999999999758,8.59975610688346e-16,0.3999999999999935,0.05884987879180716
2015-08-14,0.0,0.0,0.0,0.0,0.0,0.1788897457830347,0.4,0.25047151038019116,0.09562902367280776,0.07500972016322553
2015-08-21,0.0,0.32301373996495814,0.0,0.0,0.0,0.4,1.7565160480177356e-17,0.0,0.27698626003504223,0.0
2015-08-28,0.0,0.02652846838581211,0.0004940277907151724,0.0,0.0,0.4,0.17297750382433638,0.4,0.0,0.0
